Invoice_id,Cust_id,Year,Product,Product,Sales
929,12,2019,2,digital,585
930,136,2014,2,digital,437
931,233,2014,1,electronics,917
932,225,2017,3,sports items,737
933,17,2018,2,digital,385
934,134,2017,1,electronics,315
935,146,2017,3,sports items,560
936,150,2014,4,home appliances,274
937,111,2014,4,home appliances,268
938,244,2014,3,sports items,565
939,121,2017,4,home appliances,801
940,4,2019,1,electronics,510
941,183,2018,3,sports items,757
942,217,2014,4,home appliances,384
943,189,2016,3,sports items,58
944,151,2018,2,digital,211
945,83,2014,3,sports items,924
946,188,2014,1,electronics,518
947,102,2018,1,electronics,330
948,7,2019,3,sports items,94
949,72,2019,4,home appliances,303
950,158,2015,1,electronics,705
951,25,2019,4,home appliances,775
952,164,2017,2,digital,552
953,169,2014,2,digital,522
954,77,2018,1,electronics,84
955,132,2018,2,digital,271
956,101,2016,2,digital,81
957,14,2019,1,electronics,466
958,122,2017,3,sports items,838
959,137,2016,1,electronics,790
960,46,2017,3,sports items,579
961,163,2017,1,electronics,638
962,188,2019,1,electronics,405
963,203,2018,4,home appliances,529
964,199,2014,3,sports items,784
965,203,2015,1,electronics,916
966,163,2016,2,digital,917
967,168,2019,1,electronics,408
968,98,2016,2,digital,430
969,66,2014,3,sports items,173
970,105,2016,2,digital,604
971,213,2016,2,digital,587
972,27,2015,3,sports items,423
973,130,2018,1,electronics,661
974,50,2019,1,electronics,186
975,62,2019,4,home appliances,528
976,63,2015,4,home appliances,195
977,179,2018,2,digital,845
978,222,2015,3,sports items,692
979,63,2019,1,electronics,451
980,237,2019,2,digital,921
981,18,2018,1,electronics,125
982,143,2018,2,digital,550
983,103,2015,4,home appliances,384
984,164,2016,3,sports items,224
985,83,2014,4,home appliances,475
986,57,2017,3,sports items,205
987,99,2018,4,home appliances,361
988,29,2014,3,sports items,562
989,30,2019,1,electronics,424
990,77,2015,2,digital,578
991,71,2016,1,electronics,465
992,196,2017,1,electronics,772
993,129,2018,3,sports items,624
994,234,2017,2,digital,554
995,129,2017,2,digital,925
996,135,2018,1,electronics,128
997,231,2015,2,digital,274
998,193,2014,4,home appliances,778
999,220,2014,1,electronics,207
1000,90,2019,2,digital,802
1001,125,2015,4,home appliances,255
1002,139,2017,4,home appliances,455
1003,238,2017,4,home appliances,513
1004,22,2019,2,digital,177
1005,240,2019,4,home appliances,605
1006,59,2015,3,sports items,475
1007,79,2018,4,home appliances,135
1008,172,2016,3,sports items,800
1009,123,2018,2,digital,775
1010,30,2015,1,electronics,398
1011,70,2018,1,electronics,495
1012,162,2015,4,home appliances,274
1013,134,2014,1,electronics,666
1014,229,2014,1,electronics,297
1015,199,2015,4,home appliances,610
1016,218,2015,3,sports items,398
1017,231,2019,4,home appliances,773
1018,104,2016,2,digital,199
1019,219,2019,1,electronics,861
1020,68,2017,1,electronics,133
1021,206,2019,3,sports items,124
1022,124,2018,2,digital,203
1023,21,2015,4,home appliances,681
1024,213,2017,3,sports items,786
1025,84,2018,3,sports items,572
1026,165,2015,2,digital,176
1027,156,2017,3,sports items,336
1028,185,2019,2,digital,297
1029,74,2016,3,sports items,115
1030,3,2019,3,sports items,753
1031,65,2018,3,sports items,839
1032,190,2019,1,electronics,503
1033,167,2017,2,digital,584
1034,82,2017,2,digital,339
1035,51,2016,1,electronics,626
1036,244,2016,2,digital,638
1037,18,2017,4,home appliances,563
1038,10,2018,4,home appliances,286
1039,126,2014,4,home appliances,910
1040,37,2015,2,digital,855
1041,77,2016,2,digital,922
1042,13,2019,1,electronics,99
1043,18,2019,4,home appliances,491
1044,242,2016,4,home appliances,304
1045,68,2015,4,home appliances,291
1046,236,2017,3,sports items,445
1047,249,2014,3,sports items,869
1048,137,2014,1,electronics,517
1049,55,2014,2,digital,460
1050,73,2018,2,digital,646
1051,213,2017,1,electronics,341
1052,132,2018,1,electronics,801
1053,62,2015,3,sports items,515
1054,56,2014,3,sports items,655
1055,226,2018,4,home appliances,97
1056,229,2016,1,electronics,689
1057,218,2019,1,electronics,579
1058,102,2018,2,digital,490
1059,155,2018,2,digital,81
1060,8,2015,4,home appliances,774
1061,5,2017,4,home appliances,337
1062,91,2015,1,electronics,512
1063,25,2017,2,digital,893
1064,195,2018,1,electronics,605
1065,119,2017,2,digital,774
1066,54,2016,4,home appliances,851
1067,74,2015,2,digital,529
1068,235,2014,1,electronics,405
1069,125,2018,2,digital,489
1070,15,2017,3,sports items,326
1071,219,2017,2,digital,900
1072,181,2017,1,electronics,209
1073,250,2014,2,digital,94
1074,20,2016,2,digital,611
1075,71,2018,3,sports items,605
1076,106,2017,3,sports items,828
1077,20,2014,1,electronics,223
1078,243,2015,4,home appliances,488
1079,234,2014,1,electronics,416
1080,194,2016,1,electronics,922
1081,205,2014,1,electronics,583
1082,39,2018,3,sports items,146
1083,78,2016,4,home appliances,126
1084,135,2018,3,sports items,120
1085,101,2018,4,home appliances,602
1086,141,2017,1,electronics,516
1087,88,2019,3,sports items,277
1088,102,2019,1,electronics,540
1089,42,2019,1,electronics,575
1090,76,2018,2,digital,694
1091,175,2018,4,home appliances,56
1092,130,2018,1,electronics,754
1093,112,2017,2,digital,134
1094,246,2019,1,electronics,62
1095,168,2018,4,home appliances,793
1096,115,2016,2,digital,883
1097,90,2016,4,home appliances,323
1098,160,2018,4,home appliances,509
1099,52,2017,2,digital,477
1100,154,2017,4,home appliances,596
1101,169,2017,4,home appliances,845
1102,68,2017,2,digital,916
1103,182,2016,3,sports items,577
1104,180,2019,4,home appliances,138
1105,51,2017,3,sports items,297
1106,72,2017,3,sports items,525
1107,9,2015,2,digital,668
1108,28,2019,1,electronics,121
1109,152,2016,4,home appliances,902
1110,81,2015,3,sports items,561
1111,103,2016,4,home appliances,382
1112,119,2015,1,electronics,724
1113,81,2017,3,sports items,720
1114,21,2015,2,digital,848
1115,215,2018,2,digital,202
1116,83,2019,3,sports items,648
1117,72,2017,2,digital,361
1118,91,2016,2,digital,567
1119,60,2019,1,electronics,566
1120,204,2014,1,electronics,896
1121,148,2018,2,digital,604
1122,5,2015,3,sports items,51
1123,191,2016,2,digital,238
1124,143,2018,3,sports items,549
1125,108,2015,3,sports items,456
1126,180,2017,2,digital,365
1127,70,2017,3,sports items,131
1128,44,2015,1,electronics,843
1129,226,2019,1,electronics,491
1130,169,2018,1,electronics,426
1131,142,2016,4,home appliances,249
1132,19,2017,2,digital,407
1133,30,2014,4,home appliances,377
1134,228,2017,1,electronics,142
1135,116,2016,1,electronics,907
1136,172,2016,2,digital,423
1137,178,2015,4,home appliances,103
1138,97,2018,4,home appliances,860
1139,9,2019,4,home appliances,437
1140,164,2016,4,home appliances,82
1141,176,2019,4,home appliances,361
1142,146,2016,2,digital,321
1143,221,2018,2,digital,810
1144,196,2015,2,digital,154
1145,70,2016,4,home appliances,210
1146,70,2016,1,electronics,96
1147,91,2014,2,digital,466
1148,205,2014,3,sports items,379
1149,231,2016,4,home appliances,405
1150,168,2017,3,sports items,514
1151,91,2019,3,sports items,408
1152,75,2016,2,digital,693
1153,219,2018,3,sports items,161
1154,215,2019,2,digital,464
1155,167,2019,1,electronics,308
1156,62,2019,1,electronics,71
1157,158,2015,4,home appliances,874
1158,198,2015,1,electronics,134
1159,32,2014,4,home appliances,948
1160,116,2016,2,digital,443
1161,138,2017,2,digital,853
1162,91,2014,3,sports items,136
1163,167,2018,3,sports items,412
1164,28,2019,3,sports items,136
1165,80,2015,2,digital,314
1166,21,2014,2,digital,599
1167,64,2018,4,home appliances,904
1168,118,2019,3,sports items,586
1169,172,2018,4,home appliances,376
1170,198,2018,1,electronics,602
1171,223,2014,1,electronics,836
1172,13,2016,4,home appliances,310
1173,146,2015,2,digital,262
1174,53,2016,4,home appliances,827
1175,230,2016,2,digital,361
1176,46,2015,2,digital,452
1177,229,2016,2,digital,318
1178,35,2015,2,digital,82
1179,185,2015,2,digital,877
1180,92,2019,4,home appliances,797
1181,90,2015,4,home appliances,509
1182,224,2014,2,digital,665
1183,202,2015,3,sports items,250
1184,66,2018,3,sports items,418
1185,16,2019,2,digital,737
1186,149,2019,1,electronics,304
1187,30,2016,1,electronics,268
1188,76,2018,4,home appliances,325
1189,91,2014,3,sports items,132
1190,36,2019,2,digital,704
1191,146,2016,1,electronics,304
1192,204,2018,1,electronics,649
1193,184,2018,2,digital,741
1194,78,2017,3,sports items,221
1195,146,2015,4,home appliances,173
1196,68,2015,3,sports items,171
1197,95,2014,4,home appliances,727
1198,149,2016,3,sports items,425
1199,28,2018,3,sports items,607
1200,145,2014,3,sports items,104
1201,188,2017,3,sports items,267
1202,223,2014,4,home appliances,160
1203,70,2018,2,digital,944
1204,70,2018,3,sports items,732
1205,33,2015,1,electronics,202
1206,38,2014,1,electronics,563
1207,124,2017,3,sports items,651
1208,129,2014,3,sports items,801
1209,33,2018,1,electronics,59
1210,203,2014,2,digital,367
1211,168,2015,3,sports items,291
1212,203,2019,3,sports items,808
1213,180,2018,2,digital,193
1214,233,2014,1,electronics,589
1215,125,2017,3,sports items,567
1216,55,2014,1,electronics,873
1217,76,2019,4,home appliances,682
1218,231,2014,1,electronics,867
1219,103,2014,1,electronics,631
1220,173,2016,1,electronics,916
1221,69,2015,4,home appliances,149
1222,144,2015,2,digital,840
1223,106,2017,1,electronics,94
1224,28,2019,3,sports items,211
1225,188,2019,1,electronics,574
1226,188,2018,2,digital,313
1227,123,2014,4,home appliances,287
1228,210,2014,3,sports items,54
1229,176,2017,2,digital,643
1230,159,2019,1,electronics,676
1231,117,2015,4,home appliances,613
1232,42,2017,4,home appliances,915
1233,143,2015,3,sports items,407
1234,21,2014,4,home appliances,167
1235,113,2016,3,sports items,918
1236,51,2016,1,electronics,731
1237,6,2014,2,digital,704
1238,162,2019,1,electronics,453
1239,128,2015,1,electronics,924
1240,215,2017,4,home appliances,75
1241,67,2016,4,home appliances,66
1242,199,2018,4,home appliances,372
1243,230,2016,4,home appliances,576
1244,83,2018,4,home appliances,450
1245,111,2014,3,sports items,395
1246,164,2015,1,electronics,500
1247,96,2015,3,sports items,810
1248,219,2014,4,home appliances,236
1249,77,2015,2,digital,71
1250,216,2017,2,digital,675
1251,32,2019,2,digital,192
1252,215,2018,4,home appliances,894
1253,35,2019,4,home appliances,545
1254,167,2019,3,sports items,370
1255,248,2016,1,electronics,59
1256,37,2019,2,digital,930
1257,119,2016,3,sports items,255
1258,79,2015,2,digital,717
1259,210,2015,2,digital,245
1260,215,2019,4,home appliances,492
1261,49,2018,2,digital,603
1262,115,2019,3,sports items,369
1263,66,2016,1,electronics,351
1264,235,2017,4,home appliances,885
1265,29,2018,2,digital,856
1266,162,2018,4,home appliances,757
1267,78,2018,2,digital,678
1268,52,2016,1,electronics,388
1269,193,2017,1,electronics,663
1270,147,2017,3,sports items,894
1271,70,2014,2,digital,396
1272,56,2018,2,digital,570
1273,218,2019,4,home appliances,237
1274,182,2014,1,electronics,640
1275,22,2014,4,home appliances,378
1276,232,2015,3,sports items,462
1277,144,2019,1,electronics,316
1278,156,2019,4,home appliances,307
1279,173,2017,1,electronics,785
1280,238,2015,4,home appliances,398
1281,147,2017,2,digital,403
1282,161,2018,1,electronics,881
1283,149,2017,1,electronics,451
1284,5,2019,3,sports items,929
1285,228,2016,1,electronics,948
1286,237,2019,4,home appliances,168
1287,175,2015,4,home appliances,285
1288,223,2016,1,electronics,736
1289,183,2017,1,electronics,90
1290,243,2016,3,sports items,93
1291,238,2018,2,digital,875
1292,16,2019,1,electronics,90
1293,152,2016,3,sports items,541
1294,15,2019,4,home appliances,286
1295,107,2014,4,home appliances,91
1296,235,2015,2,digital,603
1297,67,2017,1,electronics,112
1298,182,2014,2,digital,755
1299,209,2017,4,home appliances,573
1300,225,2016,1,electronics,541
1301,151,2015,1,electronics,786
1302,249,2018,3,sports items,389
1303,9,2015,2,digital,846
1304,202,2017,4,home appliances,90
1305,20,2015,1,electronics,73
1306,234,2015,1,electronics,734
1307,88,2015,2,digital,250
1308,144,2018,4,home appliances,822
1309,122,2016,3,sports items,522
1310,57,2014,4,home appliances,379
1311,29,2017,4,home appliances,863
1312,207,2015,2,digital,614
1313,117,2018,4,home appliances,233
1314,236,2015,4,home appliances,933
1315,40,2019,4,home appliances,937
1316,171,2019,2,digital,168
1317,238,2018,1,electronics,261
1318,195,2015,4,home appliances,635
1319,218,2014,3,sports items,51
1320,99,2014,1,electronics,691
1321,59,2015,3,sports items,503
1322,95,2016,4,home appliances,166
1323,128,2017,2,digital,216
1324,170,2016,3,sports items,365
1325,161,2016,1,electronics,315
1326,173,2016,3,sports items,712
1327,207,2014,3,sports items,115
1328,231,2015,4,home appliances,103
1329,182,2016,4,home appliances,53
1330,32,2017,4,home appliances,194
1331,67,2017,1,electronics,644
1332,168,2015,4,home appliances,442
1333,209,2019,4,home appliances,791
1334,118,2019,3,sports items,212
1335,166,2014,1,electronics,328
1336,63,2015,2,digital,773
1337,36,2014,4,home appliances,624
1338,232,2016,1,electronics,776
1339,90,2014,2,digital,427
1340,44,2019,4,home appliances,382
1341,85,2015,2,digital,489
1342,106,2017,2,digital,356
1343,213,2015,2,digital,459
1344,38,2019,1,electronics,651
1345,176,2016,1,electronics,803
1346,23,2018,4,home appliances,307
1347,196,2015,4,home appliances,160
1348,80,2017,4,home appliances,539
1349,240,2015,2,digital,667
1350,180,2019,3,sports items,461
1351,124,2018,4,home appliances,249
1352,93,2019,2,digital,286
1353,144,2016,2,digital,310
1354,92,2014,2,digital,926
1355,200,2015,3,sports items,332
1356,117,2014,2,digital,96
1357,242,2016,2,digital,945
1358,124,2014,3,sports items,540
1359,108,2015,4,home appliances,498
1360,36,2015,3,sports items,234
1361,16,2017,3,sports items,408
1362,194,2016,4,home appliances,322
1363,241,2019,1,electronics,383
1364,127,2018,2,digital,303
1365,54,2014,3,sports items,613
1366,33,2016,3,sports items,661
1367,175,2017,3,sports items,179
1368,82,2014,1,electronics,254
1369,21,2016,1,electronics,187
1370,135,2018,4,home appliances,240
1371,37,2016,1,electronics,459
1372,79,2019,1,electronics,587
1373,34,2019,2,digital,928
1374,191,2015,1,electronics,528
1375,226,2019,1,electronics,911
1376,101,2015,2,digital,549
1377,119,2017,3,sports items,770
1378,205,2016,3,sports items,634
1379,112,2018,4,home appliances,726
1380,87,2017,2,digital,341
1381,105,2016,4,home appliances,362
1382,16,2015,4,home appliances,161
1383,89,2019,1,electronics,637
1384,41,2017,1,electronics,654
1385,72,2017,2,digital,560
1386,143,2017,1,electronics,398
1387,217,2014,1,electronics,687
1388,241,2015,1,electronics,307
1389,105,2018,3,sports items,585
1390,90,2019,2,digital,328
1391,171,2014,1,electronics,797
1392,60,2017,2,digital,856
1393,63,2018,1,electronics,482
1394,207,2015,4,home appliances,838
1395,232,2018,2,digital,306
1396,67,2014,4,home appliances,877
1397,93,2015,2,digital,307
1398,105,2015,1,electronics,835
1399,133,2015,2,digital,895
1400,112,2016,2,digital,636
1401,172,2015,1,electronics,262
1402,138,2015,4,home appliances,887
1403,132,2018,2,digital,485
1404,44,2017,4,home appliances,904
